flow_id,sport,dport,proto,sttl,dttl,ct_state_ttl,sload,dload,sbytes,dbytes,smean,dmean,rate,dur,num_packets,label
2336,443.0,51104.0,HTTPS,64.0,58.0,3,2966.93,2362.64,132,132,33.0,33.0,8.94941,0.446957,4,0
2337,443.0,51103.0,HTTPS,64.0,121.0,2,2858.68,2239.12,132,132,33.0,33.0,8.48153,0.471613,4,0
2338,53.0,11523.0,DNS,64.0,64.0,1,11181.8,6080000.0,121,76,60.5,38.0,23.103,0.086569,2,0
2339,53.0,15620.0,DNS,64.0,64.0,1,13582.8,6080000.0,156,76,78.0,38.0,21.7673,0.091881,2,0
2342,53.0,25807.0,DNS,64.0,0.0,1,11840000.0,0.0,148,0,148.0,0.0,10000.0,4e-06,1,0
2344,53.0,11674.0,DNS,64.0,0.0,1,9040000.0,0.0,113,0,113.0,0.0,10000.0,1e-05,1,0
2345,53.0,2663.0,DNS,64.0,0.0,1,11840000.0,0.0,148,0,148.0,0.0,10000.0,4e-06,1,0
2351,53.0,3424.0,DNS,64.0,64.0,1,57494.3,7360000.0,215,92,107.5,46.0,66.8539,0.029916,2,0
2352,53.0,38301.0,DNS,64.0,64.0,1,51869.0,7360000.0,260,92,130.0,46.0,49.8741,0.040101,2,0
2354,53.0,56857.0,DNS,64.0,64.0,1,80651.1,7360000.0,218,92,109.0,46.0,92.4898,0.021624,2,0
2355,443.0,51112.0,HTTPS,113.0,64.0,2,86846.3,89860.9,5865,5859,217.222,217.0,49.9755,0.540265,27,0
2356,443.0,51106.0,HTTPS,64.0,122.0,3,21.276,21.2707,120,120,30.0,30.0,0.0886278,45.132556,4,0
2357,443.0,51113.0,HTTPS,113.0,64.0,2,105976.0,106773.0,5865,5731,234.6,229.24,56.4663,0.442742,25,0
2358,53.0,61256.0,DNS,64.0,64.0,1,49956.1,8400000.0,121,105,60.5,52.5,103.215,0.019377,2,0
2359,443.0,51114.0,HTTPS,113.0,64.0,2,80274.0,153463.0,5997,11013,181.727,333.727,55.216,0.597653,33,0
2360,53.0,55210.0,DNS,64.0,64.0,1,69018.3,7760000.0,169,97,84.5,48.5,102.098,0.019589,2,0
2361,443.0,51115.0,HTTPS,64.0,114.0,2,9736.06,9869.56,5725,5866,229.0,234.64,5.25782,4.75482,25,0
2362,53.0,54954.0,DNS,64.0,64.0,1,113089.0,7360000.0,212,92,106.0,46.0,133.36,0.014997,2,0
2363,443.0,51116.0,HTTPS,64.0,116.0,2,58221.3,83504.2,3994,5865,153.615,225.577,46.2726,0.561888,26,0
2364,53.0,7818.0,DNS,64.0,64.0,1,11819.9,7360000.0,212,92,106.0,46.0,13.9385,0.143487,2,0
2365,53.0,17176.0,DNS,64.0,64.0,1,19775.4,7360000.0,256,92,128.0,46.0,19.3119,0.103563,2,0
2366,53.0,53905.0,DNS,64.0,64.0,1,43247.2,8160000.0,118,102,59.0,51.0,91.6254,0.021828,2,0
2367,443.0,51117.0,HTTPS,64.0,114.0,2,97496.5,94720.3,5793,5865,222.808,225.577,52.4878,0.495353,26,0
2368,53.0,54265.0,DNS,64.0,64.0,1,77744.5,7760000.0,172,97,86.0,48.5,113.001,0.017699,2,0
2369,443.0,51118.0,HTTPS,113.0,64.0,2,82116.1,108875.0,5931,7647,219.667,283.222,46.7277,0.577816,27,0
2370,53.0,58154.0,DNS,64.0,64.0,1,40314.5,6480000.0,273,81,136.5,40.5,36.9181,0.054174,2,0
2371,443.0,51119.0,HTTPS,55.0,64.0,2,34064.3,5429.3,22046,3554,393.679,63.4643,10.6936,5.236772,56,0
2372,53.0,33561.0,DNS,64.0,64.0,1,66460.6,6320000.0,293,79,146.5,39.5,56.707,0.035269,2,0
2374,53.0,51113.0,DNS,64.0,64.0,1,94269.4,7360000.0,212,92,106.0,46.0,111.167,0.017991,2,0
2375,443.0,51121.0,HTTPS,64.0,116.0,2,91859.0,57402.7,9147,5931,326.679,211.821,33.8745,0.826581,28,0
2376,443.0,51122.0,HTTPS,64.0,114.0,2,76780.1,73393.6,5989,5865,230.346,225.577,40.6699,0.639293,26,0
2377,443.0,51123.0,HTTPS,64.0,114.0,2,31117.9,43666.0,4104,5865,157.846,225.577,24.1968,1.074521,26,0
2378,443.0,51124.0,HTTPS,64.0,114.0,2,51839.4,48372.2,5842,5865,216.37,217.222,27.8357,0.969979,27,0
2379,53.0,58376.0,DNS,64.0,64.0,1,8975.02,7360000.0,212,92,106.0,46.0,10.5837,0.188969,2,0
2380,53.0,21442.0,DNS,64.0,64.0,1,10230.7,7360000.0,256,92,128.0,46.0,9.99096,0.200181,2,0
2381,443.0,51125.0,HTTPS,64.0,116.0,2,114812.0,70209.3,9473,5931,305.581,191.323,45.871,0.675808,31,0
2382,53.0,60036.0,DNS,64.0,64.0,1,49747.1,8160000.0,118,102,59.0,51.0,105.396,0.018976,2,0
2383,443.0,51126.0,HTTPS,64.0,114.0,2,61189.5,90377.5,3862,5865,160.917,244.375,46.2289,0.519156,24,0
2384,443.0,51127.0,HTTPS,64.0,116.0,2,75354.7,75134.8,5685,5865,210.556,217.222,43.2361,0.624478,27,0
2385,53.0,53592.0,DNS,64.0,64.0,1,67874.6,8160000.0,118,102,59.0,51.0,143.802,0.013908,2,0
2386,443.0,51128.0,HTTPS,64.0,116.0,2,30479.3,43988.2,3862,5865,160.917,244.375,22.5004,1.06665,24,0
2387,443.0,51130.0,HTTPS,64.0,114.0,2,51495.9,75823.8,3863,5865,160.958,244.375,38.7846,0.618803,24,0
2388,443.0,51131.0,HTTPS,64.0,114.0,2,37186.3,52099.2,3928,5865,157.12,234.6,27.7596,0.90059,25,0
2389,53.0,61005.0,DNS,64.0,64.0,1,42261.7,8160000.0,118,102,59.0,51.0,89.5375,0.022337,2,0
2390,443.0,51133.0,HTTPS,64.0,114.0,2,73813.1,104428.0,3929,5799,163.708,241.625,54.024,0.444247,24,0
2391,53.0,48697.0,DNS,64.0,64.0,1,16225.4,7360000.0,219,92,109.5,46.0,18.5221,0.107979,2,0
2392,53.0,26447.0,DNS,64.0,64.0,1,18210.5,7360000.0,257,92,128.5,46.0,17.7145,0.112902,2,0
2393,53.0,59206.0,DNS,64.0,64.0,1,80457.1,7760000.0,176,97,88.0,48.5,114.286,0.0175,2,0
2394,443.0,51134.0,HTTPS,113.0,64.0,2,40141.6,39770.8,5931,5793,219.667,214.556,22.8423,1.182017,27,0
2395,53.0,65045.0,DNS,64.0,64.0,1,21542.4,8720000.0,125,109,62.5,54.5,43.0849,0.04642,2,0
2396,443.0,51135.0,HTTPS,114.0,64.0,2,61006.0,71380.1,5865,5923,234.6,236.92,32.5053,0.769105,25,0
2397,443.0,51136.0,HTTPS,113.0,64.0,2,41676.7,28704.7,5865,3796,255.0,165.043,20.4298,1.125808,23,0
2398,443.0,51137.0,HTTPS,113.0,64.0,2,35005.8,48927.3,5932,7476,211.857,267.0,20.6541,1.355661,28,0
2399,53.0,49997.0,DNS,64.0,64.0,1,33601.8,7760000.0,169,97,84.5,48.5,49.7067,0.040236,2,0
2400,443.0,51138.0,HTTPS,64.0,116.0,2,63671.6,95140.5,3862,5931,154.48,237.24,50.1288,0.498715,25,0
2401,53.0,57997.0,DNS,64.0,64.0,1,50072.3,7360000.0,212,92,106.0,46.0,59.0476,0.033871,2,0
2402,443.0,51139.0,HTTPS,64.0,116.0,2,61785.2,89181.3,3862,5799,167.913,252.13,44.2138,0.520199,23,0
2403,443.0,51140.0,HTTPS,64.0,114.0,2,52307.8,74548.7,3994,5865,153.615,225.577,41.31,0.629387,26,0
2404,53.0,54056.0,DNS,64.0,64.0,1,76259.2,7760000.0,169,97,84.5,48.5,112.81,0.017729,2,0
2405,443.0,51141.0,HTTPS,64.0,114.0,2,59076.2,86403.0,3929,5865,157.16,234.6,46.0374,0.543037,25,0
2406,53.0,56705.0,DNS,64.0,64.0,1,18272.9,7360000.0,212,92,106.0,46.0,21.5482,0.092815,2,0
2407,53.0,20077.0,DNS,64.0,64.0,1,16996.0,7360000.0,256,92,128.0,46.0,16.5976,0.120499,2,0
2408,443.0,51142.0,HTTPS,64.0,116.0,2,72455.2,70867.8,5859,5865,217.0,217.222,40.7807,0.662078,27,0
2409,443.0,51143.0,HTTPS,64.0,114.0,2,44042.7,62145.3,4061,5866,150.407,217.259,35.7552,0.755134,27,0
2410,53.0,50650.0,DNS,64.0,64.0,1,80219.2,7760000.0,172,97,86.0,48.5,116.598,0.017153,2,0
2411,443.0,51150.0,HTTPS,64.0,113.0,2,99152.5,121589.0,4557,5799,198.13,252.13,60.2808,0.381548,23,0
2412,53.0,59363.0,DNS,64.0,64.0,1,6824.56,7360000.0,215,92,107.5,46.0,7.93553,0.252031,2,0
2413,443.0,51151.0,HTTPS,64.0,114.0,2,98849.4,75598.6,7542,5865,269.357,209.464,45.1143,0.620646,28,0
2414,443.0,51155.0,HTTPS,64.0,113.0,2,163513.0,85364.4,10945,5931,353.065,191.323,55.7725,0.555829,31,0
2415,53.0,29545.0,DNS,64.0,64.0,1,14048.5,7360000.0,212,92,106.0,46.0,16.5666,0.120725,2,0
2416,53.0,17440.0,DNS,64.0,64.0,1,15600.7,7360000.0,256,92,128.0,46.0,15.2351,0.131276,2,0
2417,53.0,57388.0,DNS,64.0,64.0,1,30966.4,7360000.0,215,92,107.5,46.0,36.0075,0.055544,2,0
2418,443.0,51189.0,HTTPS,64.0,113.0,2,77666.2,101597.0,4288,5799,178.667,241.625,52.5594,0.456626,24,0
2419,53.0,57814.0,DNS,64.0,64.0,1,40390.1,6320000.0,249,79,124.5,39.5,40.5523,0.049319,2,0
2420,53.0,50179.0,DNS,64.0,64.0,1,129144.0,6320000.0,279,79,139.5,39.5,115.721,0.017283,2,0
2421,443.0,51190.0,HTTPS,55.0,64.0,2,304083.0,33637.0,58634,6430,637.326,69.8913,59.6405,1.542577,92,0
2422,443.0,56315.0,HTTPS,55.0,64.0,2,69008.5,23006.1,8875,3103,316.964,110.821,25.9495,1.079019,28,0
2423,443.0,63143.0,HTTPS,55.0,64.0,2,49026.7,57227.0,4531,5597,181.24,223.88,31.9518,0.782428,25,0
2424,53.0,62689.0,DNS,64.0,64.0,1,32493.3,6000000.0,235,75,117.5,37.5,34.5674,0.057858,2,0
2425,443.0,52858.0,HTTPS,58.0,64.0,2,44707.9,4320000.0,66,54,33.0,27.0,169.348,0.01181,2,0
2426,53.0,60933.0,DNS,64.0,64.0,1,103597.0,6000000.0,189,75,94.5,37.5,137.033,0.014595,2,0
2427,443.0,61496.0,HTTPS,0.0,64.0,1,0.0,194.572,0,420,0.0,70.0,0.34745,17.268673,6,0
2428,443.0,53664.0,HTTPS,64.0,55.0,2,249.422,288.48,348,402,34.8,40.2,0.895912,11.161816,10,0
2429,53.0,61506.0,DNS,64.0,64.0,1,39498.6,6480000.0,284,81,142.0,40.5,34.7699,0.057521,2,0
2430,53.0,22956.0,DNS,64.0,64.0,1,108793.0,6480000.0,281,81,140.5,40.5,96.7914,0.020663,2,0
2431,443.0,60200.0,HTTPS,64.0,55.0,2,13964.6,6663.74,10539,5048,319.364,152.97,5.44531,6.06026,33,0
2439,443.0,53604.0,HTTPS,64.0,55.0,2,2023.4,2333.42,228,222,32.5714,31.7143,7.76523,0.901454,7,0
2441,443.0,53607.0,HTTPS,64.0,247.0,2,3661.47,3997.89,228,229,32.5714,32.7143,14.0517,0.49816,7,0
2442,443.0,53617.0,HTTPS,64.0,55.0,2,6960.35,10116.5,174,156,34.8,31.2,25.0012,0.19999,5,0
2443,443.0,53639.0,HTTPS,58.0,64.0,2,4955.45,4050.3,156,174,31.2,34.8,14.5485,0.343678,5,0
2444,443.0,53640.0,HTTPS,58.0,64.0,2,4995.12,3852.95,156,174,31.2,34.8,13.8396,0.361282,5,0
2446,53.0,32097.0,DNS,64.0,64.0,1,11594.8,5920000.0,90,74,45.0,37.0,32.2077,0.062097,2,0
2447,53.0,59951.0,DNS,64.0,64.0,1,31600.4,5920000.0,99,74,49.5,37.0,79.7989,0.025063,2,0
2448,443.0,59395.0,HTTPS,59.0,64.0,2,126516.0,27945.9,87437,19256,453.041,99.772,34.9074,5.528912,193,0
2449,443.0,53662.0,HTTPS,113.0,64.0,2,26.9182,4320000.0,120,54,40.0,18.0,0.0841195,35.663568,3,0
2450,53.0,57002.0,DNS,0.0,64.0,1,0.0,6720000.0,0,84,0.0,84.0,10000.0,1e-05,1,0
2451,53.0,1636.0,DNS,0.0,64.0,1,0.0,6720000.0,0,84,0.0,84.0,10000.0,9e-06,1,0
2452,443.0,59063.0,HTTPS,0.0,64.0,1,0.0,176124.0,0,1439,0.0,479.667,45.8975,0.065363,3,0
2453,53.0,64048.0,DNS,64.0,64.0,1,42302.4,6400000.0,96,80,48.0,40.0,110.162,0.018155,2,0
2454,443.0,53758.0,HTTPS,64.0,121.0,2,3615.39,52745.8,210,3993,21.0,399.3,16.5119,0.605622,10,0
2455,443.0,58046.0,HTTPS,0.0,64.0,1,0.0,6080000.0,0,76,0.0,76.0,10000.0,9e-06,1,0
2456,443.0,53759.0,HTTPS,64.0,122.0,2,270.678,218.046,295,237,42.1429,33.8571,0.802859,8.718843,7,0
2457,53.0,35820.0,DNS,64.0,64.0,1,25119.9,6000000.0,91,75,45.5,37.5,69.0107,0.028981,2,0
2458,53.0,25928.0,DNS,64.0,64.0,1,28416.4,6000000.0,125,75,62.5,37.5,56.8327,0.035191,2,0
2459,443.0,57206.0,HTTPS,59.0,64.0,2,114433.0,111586.0,4530,4196,251.667,233.111,56.8376,0.316692,18,0
2460,443.0,53741.0,HTTPS,55.0,64.0,2,69.7414,44.7404,393,252,43.6667,28.0,0.199641,45.080811,9,0
2461,443.0,53760.0,HTTPS,114.0,64.0,2,28261.9,38465.7,5932,7346,219.704,272.074,16.0796,1.679149,27,0
2462,443.0,53761.0,HTTPS,114.0,64.0,2,45835.4,34178.8,5865,3938,244.375,164.083,23.4452,1.023664,24,0
2463,443.0,53762.0,HTTPS,113.0,64.0,2,22444.4,16022.3,5799,4106,241.625,171.083,11.6112,2.066972,24,0
2464,53.0,52909.0,DNS,64.0,64.0,1,60576.7,8720000.0,125,109,62.5,54.5,121.153,0.016508,2,0
2465,443.0,53763.0,HTTPS,114.0,64.0,2,41363.0,29944.2,5865,3938,244.375,164.083,21.1575,1.134347,24,0
2466,443.0,53764.0,HTTPS,113.0,64.0,2,36294.7,89588.5,6063,13886,183.727,420.788,24.6934,1.336392,33,0
2467,53.0,60853.0,DNS,64.0,64.0,1,57764.2,6720000.0,170,84,85.0,42.0,84.9473,0.023544,2,0
2468,53.0,45551.0,DNS,64.0,64.0,1,53158.6,7360000.0,219,92,109.5,46.0,60.6833,0.032958,2,0
2469,53.0,47595.0,DNS,64.0,64.0,1,57020.5,7360000.0,263,92,131.5,46.0,54.202,0.036899,2,0
2471,53.0,52498.0,DNS,64.0,64.0,1,12935.1,7360000.0,212,92,106.0,46.0,15.2537,0.131116,2,0
2472,53.0,41089.0,DNS,64.0,64.0,1,14576.0,7360000.0,256,92,128.0,46.0,14.2344,0.140505,2,0
2473,53.0,54179.0,DNS,64.0,64.0,1,51653.1,6400000.0,199,80,99.5,40.0,64.8908,0.030821,2,0
2474,53.0,57239.0,DNS,64.0,64.0,1,22374.3,6400000.0,181,80,90.5,40.0,30.9038,0.064717,2,0
2475,53.0,59478.0,DNS,64.0,64.0,1,26113.3,6640000.0,168,83,84.0,41.5,38.8591,0.051468,2,0
2477,53.0,65266.0,DNS,64.0,64.0,1,70934.4,6400000.0,273,80,136.5,40.0,64.9583,0.030789,2,0
2478,53.0,57983.0,DNS,64.0,64.0,1,49713.6,6400000.0,243,80,121.5,40.0,51.1457,0.039104,2,0
2479,53.0,54380.0,DNS,64.0,64.0,1,33974.6,5840000.0,198,73,99.0,36.5,42.8973,0.046623,2,0
2480,53.0,53061.0,DNS,64.0,64.0,1,26211.1,5840000.0,177,73,88.5,36.5,37.0213,0.054023,2,0
2481,53.0,52810.0,DNS,64.0,64.0,1,28848.9,6240000.0,215,78,107.5,39.0,33.5452,0.059621,2,0
2482,53.0,55361.0,DNS,64.0,64.0,1,59824.5,6240000.0,225,78,112.5,39.0,66.4717,0.030088,2,0
2483,53.0,61416.0,DNS,64.0,64.0,1,17011.8,5920000.0,157,74,78.5,37.0,27.0889,0.073831,2,0
2484,53.0,50410.0,DNS,64.0,64.0,1,5804.63,5920000.0,119,74,59.5,37.0,12.1946,0.164007,2,0
2485,53.0,49849.0,DNS,64.0,64.0,1,18135.2,6880000.0,115,86,57.5,43.0,39.4244,0.05073,2,0
2486,53.0,61638.0,DNS,64.0,64.0,1,13336.8,6560000.0,147,82,73.5,41.0,22.6817,0.088177,2,0
2487,53.0,57065.0,DNS,64.0,64.0,1,22309.9,6640000.0,152,83,76.0,41.5,36.6939,0.054505,2,0
2488,53.0,50555.0,DNS,64.0,64.0,1,20195.2,6560000.0,142,82,71.0,41.0,35.5549,0.056251,2,0
2489,53.0,50979.0,DNS,64.0,64.0,1,16151.2,6240000.0,138,78,69.0,39.0,29.2594,0.068354,2,0
2491,443.0,56322.0,HTTPS,64.0,58.0,2,8965.0,48746.2,1281,5687,85.4,379.133,13.1221,1.143112,15,0
2493,443.0,56323.0,HTTPS,58.0,64.0,2,41352.6,11314.6,5430,1389,362.0,92.6,14.2792,1.050479,15,0
2498,53.0,57931.0,DNS,0.0,64.0,1,0.0,7040000.0,0,88,0.0,88.0,10000.0,8e-06,1,0
2500,53.0,64449.0,DNS,0.0,64.0,1,0.0,6160000.0,0,77,0.0,77.0,10000.0,9e-06,1,0
2501,53.0,63037.0,DNS,0.0,64.0,1,0.0,6160000.0,0,77,0.0,77.0,10000.0,1.1e-05,1,0
2502,53.0,63206.0,DNS,64.0,0.0,1,11600000.0,0.0,145,0,145.0,0.0,10000.0,9e-06,1,0
2507,53.0,57705.0,DNS,64.0,64.0,1,54714.8,6880000.0,235,86,117.5,43.0,58.2072,0.03436,2,0
2508,53.0,50950.0,DNS,64.0,64.0,1,37329.6,6880000.0,189,86,94.5,43.0,49.3778,0.040504,2,0
2509,53.0,52120.0,DNS,64.0,64.0,1,60952.4,6960000.0,152,87,76.0,43.5,100.251,0.01995,2,0
2510,443.0,56334.0,HTTPS,64.0,55.0,2,29166.2,103374.0,2327,7427,62.8919,200.73,57.9689,0.638273,37,0
2511,53.0,52693.0,DNS,64.0,64.0,1,45330.9,6480000.0,175,81,87.5,40.5,64.7585,0.030884,2,0
2512,53.0,58313.0,DNS,64.0,64.0,1,8795.09,6480000.0,147,81,73.5,40.5,14.9576,0.133711,2,0
2513,53.0,55021.0,DNS,64.0,64.0,1,32043.0,6640000.0,143,83,71.5,41.5,56.0193,0.035702,2,0
2516,53.0,64028.0,DNS,64.0,64.0,1,16525.2,6480000.0,156,81,78.0,40.5,26.4827,0.075521,2,0
2517,53.0,55767.0,DNS,64.0,64.0,1,14971.1,6400000.0,155,80,77.5,40.0,24.147,0.082826,2,0
2518,53.0,62367.0,DNS,64.0,64.0,1,13593.7,6480000.0,156,81,78.0,40.5,21.7848,0.091807,2,0
2519,53.0,52709.0,DNS,64.0,64.0,1,12952.4,6480000.0,156,81,78.0,40.5,20.757,0.096353,2,0
2520,53.0,59536.0,DNS,64.0,64.0,1,12259.5,6480000.0,156,81,78.0,40.5,19.6466,0.101799,2,0
2521,53.0,63638.0,DNS,64.0,64.0,1,48071.8,6560000.0,225,82,112.5,41.0,53.4131,0.037444,2,0
2522,53.0,59537.0,DNS,64.0,64.0,1,34071.1,6560000.0,178,82,89.0,41.0,47.8526,0.041795,2,0
2523,53.0,55995.0,DNS,64.0,64.0,1,66188.6,7920000.0,165,99,82.5,49.5,100.286,0.019943,2,0
2524,443.0,56337.0,HTTPS,50.0,64.0,2,101153.0,41132.2,5968,2341,221.037,86.7037,57.2034,0.472,27,0
2525,53.0,52525.0,DNS,64.0,64.0,1,36567.0,5520000.0,85,69,42.5,34.5,107.55,0.018596,2,0
2526,53.0,60174.0,DNS,64.0,64.0,1,51004.4,6480000.0,219,81,109.5,40.5,58.2242,0.03435,2,0
2527,53.0,54295.0,DNS,64.0,64.0,1,33182.0,6480000.0,191,81,95.5,40.5,43.432,0.046049,2,0
2528,53.0,52415.0,DNS,64.0,64.0,1,64138.3,6480000.0,141,81,70.5,40.5,113.72,0.017587,2,0
2529,443.0,56338.0,HTTPS,58.0,64.0,2,297532.0,16192.4,64085,3377,772.108,40.6867,48.1687,1.723111,83,0
2530,80.0,56339.0,HTTP,64.0,55.0,2,188.47,297.688,765,1209,69.5455,109.909,0.338562,32.490379,11,0
2531,53.0,57423.0,DNS,64.0,64.0,1,20182.9,6240000.0,163,78,81.5,39.0,30.9554,0.064609,2,0
2532,53.0,64106.0,DNS,64.0,64.0,1,41568.9,6240000.0,206,78,103.0,39.0,50.4477,0.039645,2,0
2534,53.0,57951.0,DNS,64.0,64.0,1,18832.2,6720000.0,184,84,92.0,42.0,25.5872,0.078164,2,0
2535,53.0,59700.0,DNS,64.0,64.0,1,7445.32,6720000.0,188,84,94.0,42.0,9.9007,0.202006,2,0
2536,443.0,59624.0,HTTPS,58.0,64.0,2,198798.0,59502.4,8396,2889,599.714,206.357,36.0434,0.388421,14,0
2538,53.0,53480.0,DNS,64.0,64.0,1,9052.58,6880000.0,146,86,73.0,43.0,15.501,0.129024,2,0
2540,443.0,56342.0,HTTPS,64.0,55.0,2,213.507,60.3427,787,222,78.7,22.2,0.339115,29.488537,10,0
2541,53.0,53444.0,DNS,0.0,64.0,1,0.0,6400000.0,0,80,0.0,80.0,10000.0,7e-06,1,0
2542,443.0,56345.0,HTTPS,0.0,64.0,1,0.0,46640000.0,0,583,0.0,583.0,10000.0,8e-06,1,0
2543,443.0,58927.0,HTTPS,58.0,64.0,2,790.195,763.676,1449,1399,207.0,199.857,0.477171,14.669802,7,0
2546,53.0,62617.0,DNS,64.0,0.0,1,10400000.0,0.0,130,0,130.0,0.0,10000.0,8e-06,1,0
2549,53.0,55575.0,DNS,64.0,0.0,1,10080000.0,0.0,126,0,126.0,0.0,10000.0,7e-06,1,0
2550,443.0,56347.0,HTTPS,122.0,0.0,1,149072.0,0.0,1482,0,296.4,0.0,62.8678,0.079532,5,0
2553,53.0,63616.0,DNS,64.0,64.0,1,34680.7,7840000.0,148,98,74.0,49.0,58.5823,0.03414,2,0
2554,53.0,52015.0,DNS,64.0,64.0,1,23641.0,7840000.0,114,98,57.0,49.0,51.8444,0.038577,2,0
2557,53.0,57202.0,DNS,64.0,64.0,1,30728.4,7120000.0,139,89,69.5,44.5,55.2669,0.036188,2,0
2558,53.0,61769.0,DNS,64.0,64.0,1,23731.5,7120000.0,105,89,52.5,44.5,56.5036,0.035396,2,0
2561,443.0,62403.0,HTTPS,59.0,64.0,2,16174.2,1284.12,4644,375,357.231,28.8462,5.56451,2.336235,13,0
2564,443.0,56351.0,HTTPS,0.0,64.0,1,0.0,4320000.0,0,54,0.0,54.0,10000.0,9e-06,1,0
2565,443.0,63375.0,HTTPS,58.0,0.0,1,5520000.0,0.0,69,0,69.0,0.0,10000.0,7e-06,1,0
2566,53.0,61171.0,DNS,64.0,64.0,1,35105.4,6560000.0,139,82,69.5,41.0,63.1393,0.031676,2,0
2567,53.0,62625.0,DNS,64.0,64.0,1,63340.4,6560000.0,338,82,169.0,41.0,46.8494,0.04269,2,0
2572,53.0,53690.0,DNS,64.0,64.0,1,65757.7,6240000.0,126,78,63.0,39.0,130.472,0.015329,2,0
2573,123.0,55270.0,NTP,57.0,64.0,2,40816.3,7200000.0,90,90,45.0,45.0,113.379,0.01764,2,0
2574,123.0,52345.0,NTP,57.0,64.0,2,36906.0,7200000.0,90,90,45.0,45.0,102.517,0.019509,2,0
2575,123.0,62800.0,NTP,57.0,64.0,2,35781.7,7200000.0,90,90,45.0,45.0,99.3937,0.020122,2,0
2576,53.0,55230.0,DNS,64.0,64.0,1,41243.1,5840000.0,179,73,89.5,36.5,57.602,0.034721,2,0
2577,53.0,62942.0,DNS,64.0,64.0,1,28710.0,5840000.0,148,73,74.0,36.5,48.4966,0.04124,2,0
2578,53.0,52539.0,DNS,64.0,64.0,1,69957.7,7120000.0,155,89,77.5,44.5,112.835,0.017725,2,0
2579,443.0,56352.0,HTTPS,50.0,64.0,2,1424.05,1140.59,6752,5396,211.0,168.625,0.843633,37.931205,32,0
2580,53.0,51990.0,DNS,64.0,64.0,1,32164.7,6000000.0,125,75,62.5,37.5,64.3294,0.03109,2,0
2581,53.0,61220.0,DNS,64.0,64.0,1,19742.4,6000000.0,91,75,45.5,37.5,54.2373,0.036875,2,0
2583,443.0,56353.0,HTTPS,55.0,64.0,2,146.664,163.317,532,591,35.4667,39.4,0.516909,29.01864,15,0
2584,443.0,56354.0,HTTPS,50.0,64.0,2,965.188,63.5548,3482,229,316.545,20.8182,0.381141,28.86069,11,0
2585,53.0,62136.0,DNS,0.0,64.0,1,0.0,5920000.0,0,74,0.0,74.0,10000.0,6e-06,1,0
2586,53.0,58141.0,DNS,0.0,64.0,1,0.0,5920000.0,0,74,0.0,74.0,10000.0,8e-06,1,0
2587,53.0,53234.0,DNS,0.0,64.0,1,0.0,6160000.0,0,77,0.0,77.0,10000.0,7e-06,1,0
2588,53.0,60664.0,DNS,0.0,64.0,1,0.0,6160000.0,0,77,0.0,77.0,10000.0,1e-05,1,0
2590,443.0,56355.0,HTTPS,50.0,64.0,2,374.251,80.8944,1367,295,97.6429,21.0714,0.479107,29.221022,14,0
2591,53.0,51909.0,DNS,64.0,64.0,1,38206.1,7040000.0,174,88,87.0,44.0,54.8938,0.036434,2,0
2592,53.0,53410.0,DNS,64.0,64.0,1,26687.4,7040000.0,133,88,66.5,44.0,50.1643,0.039869,2,0
2593,443.0,59951.0,HTTPS,59.0,64.0,2,204616.0,18694.8,28042,2680,637.318,60.9091,38.3661,1.146846,44,0
2594,443.0,58312.0,HTTPS,0.0,64.0,1,0.0,65796.8,0,162,0.0,81.0,101.538,0.019697,2,0
2598,53.0,58721.0,DNS,64.0,64.0,1,11032.9,7280000.0,141,91,70.5,45.5,19.5618,0.10224,2,0
2599,53.0,53997.0,DNS,64.0,64.0,1,7679.47,7280000.0,107,91,53.5,45.5,17.9427,0.111466,2,0
2601,80.0,56330.0,HTTP,0.0,55.0,1,0.0,5280000.0,0,66,0.0,66.0,10000.0,7e-06,1,0
2602,53.0,51586.0,DNS,0.0,64.0,1,0.0,7840000.0,0,98,0.0,98.0,10000.0,1e-05,1,0
2603,53.0,52596.0,DNS,0.0,64.0,1,0.0,7840000.0,0,98,0.0,98.0,10000.0,6e-06,1,0
2605,53.0,13646.0,DNS,64.0,64.0,1,30114.3,6320000.0,249,79,124.5,39.5,30.2352,0.066148,2,0
2606,53.0,30164.0,DNS,64.0,64.0,1,102777.0,6320000.0,279,79,139.5,39.5,92.0938,0.021717,2,0
2609,443.0,56358.0,HTTPS,55.0,64.0,2,30630.3,57015.5,6828,12836,166.537,313.073,22.7645,1.801053,41,0
2610,53.0,56925.0,DNS,64.0,64.0,1,51062.9,6880000.0,115,86,57.5,43.0,111.006,0.018017,2,0
2611,443.0,54501.0,HTTPS,59.0,64.0,2,40896.4,5760000.0,112,72,56.0,36.0,91.2867,0.021909,2,0
2612,443.0,54501.0,HTTPS,0.0,64.0,1,0.0,5600000.0,0,70,0.0,70.0,10000.0,7e-06,1,0
2613,53.0,40949.0,DNS,64.0,64.0,1,70146.8,7360000.0,215,92,107.5,46.0,81.5661,0.02452,2,0
2614,53.0,25863.0,DNS,64.0,64.0,1,58649.0,7360000.0,257,92,128.5,46.0,57.0516,0.035056,2,0
2615,53.0,25863.0,DNS,0.0,64.0,1,0.0,5600000.0,0,70,0.0,70.0,10000.0,1e-05,1,0
